articleId,created_at,like_counts,region,content,authorName,authorGender,authorAddress,authorAvatar
5067343359903563,2024-08-19,0,吉林,抱图[比耶],-折枝叙瑶意-,f,吉林,"https://tvax2.sinaimg.cn/crop.0.0.607.607.180/007aCDQ6ly8hrp2n9yc2mj30gv0gvta6.jpg?KID=imgbed,tva&Expires=1724309585&ssig=UWtiRdh5a4"
5067343359903563,2024-08-15,0,湖南,人间皆是浪漫,雾寻非时,f,其他,"https://tvax4.sinaimg.cn/crop.0.0.511.511.180/008EKeHMly8hsrchv0szaj30e70e70t2.jpg?KID=imgbed,tva&Expires=1724309585&ssig=3fH3MkRdfJ"
5067343359903563,2024-08-21,0,河北,吱,_聆听重逢之日,f,其他,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008BKrqmly8hsvcgyv1r1j30u00u0gq0.jpg?KID=imgbed,tva&Expires=1724309585&ssig=pT%2BC8xht%2Bx"
5067343359903563,2024-08-20,0,河南,吱,忆秋春来,f,河南,"https://tvax2.sinaimg.cn/crop.0.0.1077.1077.180/008wgAeoly8hs1gixysm5j30tx0txjt0.jpg?KID=imgbed,tva&Expires=1724309585&ssig=zyaV1f2WVp"
5067343359903563,2024-08-18,0,河南,好美啊[送花花],养只小猫昂,f,河南,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006tQJGzly8hsvnp0p6svj30u00u0wh8.jpg?KID=imgbed,tva&Expires=1724309585&ssig=A5%2B6r%2FHHma"
5067343359903563,2024-08-17,0,湖北,[舉手],·梅川酷子-,m,其他,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006gRKxLly8gg3op12bcuj30u00u0n0f.jpg?KID=imgbed,tva&Expires=1724309585&ssig=1%2FfT%2B2rgHE"
5067343359903563,2024-08-16,0,福建,拿,shiiiiiiiiii00,f,福建,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008zLWHLly8hqgw3abwrpj30u00u0taq.jpg?KID=imgbed,tva&Expires=1724309585&ssig=Owi78aOr78"
5067343359903563,2024-08-15,0,河南,@1-1泡沫,Sunset_summer,f,河南,"https://tvax2.sinaimg.cn/crop.0.0.908.908.180/008uingkly8hskaqtvfj2j30p80p8q5r.jpg?KID=imgbed,tva&Expires=1724309585&ssig=sz00IdOYcI"
5067343359903563,2024-08-15,0,广西,吱,饼干警长8,f,广西,"https://tvax4.sinaimg.cn/crop.0.0.1079.1079.180/007SE3h4ly8hsdgz87iy5j30tz0u0gqb.jpg?KID=imgbed,tva&Expires=1724309585&ssig=vBsr3g%2Br6W"
5069773897470986,2024-08-21,194,辽宁,建议弄个印章[允悲][允悲],百合薰衣草-love-多肉-love-月季,f,辽宁,"https://tvax2.sinaimg.cn/crop.0.0.816.816.180/734fd779ly8hgql6jp33sj20mo0mojst.jpg?KID=imgbed,tva&Expires=1724309585&ssig=cHEMTVgCb2"
5069773897470986,2024-08-21,89,广东,还有强迫签名的，太离谱,LUCKY永远是我的最爱,f,其他,"https://tvax4.sinaimg.cn/crop.0.0.132.132.180/00736b91ly8fndgmm3a8oj303o03oglf.jpg?KID=imgbed,tva&Expires=1724309585&ssig=FaS3FWBncO"
5069773897470986,2024-08-21,41,上海,可怜的孩子,andrewbearliu,f,上海,"https://tvax3.sinaimg.cn/crop.0.0.750.750.180/001c2uQDly8gv0oeox7ygj60ku0kut9c02.jpg?KID=imgbed,tva&Expires=1724309585&ssig=%2Bx%2B7hFw2Hr"
5069773897470986,2024-08-21,43,福建,太忙了[允悲],餅圈天菜,f,福建,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/008z5JALly8hsdx4po40ij30e80e8mxp.jpg?KID=imgbed,tva&Expires=1724309585&ssig=MKfEuD%2BS5b"
5069773897470986,2024-08-21,36,广东,哈哈哈哈哈名人的烦恼、签不完的名[允悲],花花公主小仙蒂,f,广东,"https://tvax1.sinaimg.cn/crop.0.7.750.750.180/8d5f3fdcly8fe45ynooc7j20ku0l90tt.jpg?KID=imgbed,tva&Expires=1724309585&ssig=Y1TBROdCsq"
5069773897470986,2024-08-21,43,广东,水花消失术VS笑脸消失术[doge],秋辞-彼岸,f,河南,"https://tvax1.sinaimg.cn/crop.0.0.1028.1028.180/008vccSFly8hpk2zh20mhj30sk0sktb4.jpg?KID=imgbed,tva&Expires=1724309585&ssig=zXL8pBkN8i"
5069773897470986,2024-08-21,7,广东,全妹妹是左撇子吗,漾出微笑,f,海外,"https://tva2.sinaimg.cn/crop.21.0.1199.1199.180/61ffcce7jw8f6maql3yccj20yi0xbgn4.jpg?KID=imgbed,tva&Expires=1724309585&ssig=lk54FDsZ%2BZ"
5069773897470986,2024-08-21,2,吉林,全妹是左手写字吗[哈哈],北北还在忙,f,海外,"https://tvax2.sinaimg.cn/crop.0.0.1023.1023.180/008rFIE8ly8hqiec9oeqmj30sg0sf0vr.jpg?KID=imgbed,tva&Expires=1724309585&ssig=DVyW2tg9cS"
5069773897470986,2024-08-21,5,湖北,影响了婵宝休息，签一个字八十元，作为加班费。,三月里的阳光199109,m,湖北,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0074WUthly8h2ev3m8c3tj30u00u043v.jpg?KID=imgbed,tva&Expires=1724309585&ssig=EUwPv7bX%2BE"
5069773897470986,2024-08-21,7,广东,明星的烦恼[嘻嘻],悄悄来看猫咪,m,其他,"https://tvax1.sinaimg.cn/crop.35.0.985.985.180/0085mj1Rly8gh834k8y4lj30tc0rdaba.jpg?KID=imgbed,tva&Expires=1724309585&ssig=xawwCStU3B"
5069773897470986,2024-08-22,0,辽宁,离谱[哈哈][哈哈][哈哈],关你加菲猫啊,f,其他,"https://tvax1.sinaimg.cn/crop.0.0.1029.1029.180/008tdrkBly8hsqlstchckj30sl0slwg9.jpg?KID=imgbed,tva&Expires=1724309585&ssig=Gw3GOpbuiw"
5069773897470986,2024-08-21,0,山东,[心],颠颠又来啦,f,安徽,"https://tvax1.sinaimg.cn/crop.0.0.885.885.180/005yLFBuly8hsvoftlmqaj30ol0ol41b.jpg?KID=imgbed,tva&Expires=1724309585&ssig=SzwGV%2F71aY"
5069773897470986,2024-08-21,0,广东,哎……[摊手][摊手][摊手],慢慢嚟会更快,f,广东,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/71914986ly8gnsx1a40saj20u00u0taw.jpg?KID=imgbed,tva&Expires=1724309585&ssig=Pui8Jiqr%2Ba"
5069773897470986,2024-08-21,1,广东,好忙,Danishot_0116,f,广东,"https://tvax4.sinaimg.cn/crop.0.0.750.750.180/006UE6fGly8hd9he7ftxej30ku0kumyt.jpg?KID=imgbed,tva&Expires=1724309585&ssig=a1P09qZVXz"
5066593749177111,2024-08-17,33,广东,超可爱呢,于TiE,m,海外,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/0062TVYEly8hsscgtumefj30u00u0gnc.jpg?KID=imgbed,tva&Expires=1724309586&ssig=bOZKSgGVj5"
5066593749177111,2024-08-12,9,浙江,天天开心啊 http://t.cn/A68dyu6q,开心只会笑笑,m,其他,"https://tvax2.sinaimg.cn/crop.0.0.1000.1000.180/0083AG0gly8hpu6p7jkgjj30rs0rsdhg.jpg?KID=imgbed,tva&Expires=1724309586&ssig=4H8qtdqG0c"
5066593749177111,2024-08-12,0,吉林,就是想问一下，哪块能有原照片没有水印的呀，想当手机壁纸，但是中间有字，感觉怪怪的,i泽想哭,m,吉林,"https://tvax3.sinaimg.cn/crop.0.0.620.620.180/008rU1ssly8hl8gyldn3xj30h80h8jrx.jpg?KID=imgbed,tva&Expires=1724309586&ssig=cIh1IKUbK2"
5066593749177111,2024-08-12,7,山西,我爱欲梦[doge],陋巷z_,m,山西,"https://tvax3.sinaimg.cn/crop.0.0.1080.1079.180/008vYapvly1hribf421xnj30u00tzjtg.jpg?KID=imgbed,tva&Expires=1724309586&ssig=q5FCD9ZNSC"
5066593749177111,2024-08-15,2,广东,真的好喜欢你啊[打call],小四君寻,m,广东,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/679e8925ly8hspznvyxl7j20u00u0tbg.jpg?KID=imgbed,tva&Expires=1724309586&ssig=0NsvLnm1hu"
5066593749177111,2024-08-13,1,上海,老婆好美[给你小心心],茶茶茶糕_,f,上海,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/006wDeAdly8hsmicgkdzlj30e80e8gmk.jpg?KID=imgbed,tva&Expires=1724309586&ssig=Xt197wccLc"
5066593749177111,2024-08-13,2,上海,真的好喜欢你啊，欲梦[悲伤],茶茶茶糕_,f,上海,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/006wDeAdly8hsmicgkdzlj30e80e8gmk.jpg?KID=imgbed,tva&Expires=1724309586&ssig=Xt197wccLc"
5066593749177111,2024-08-12,1,广东,不够看[心][心],梅猫染,m,其他,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/0073TQO6ly8hqfgy4ivuaj30u00u075w.jpg?KID=imgbed,tva&Expires=1724309586&ssig=vdhdUW%2BOTS"
5066593749177111,2024-08-12,0,广西,宝宝,椿烟_y,f,其他,"https://tvax2.sinaimg.cn/crop.0.0.1024.1024.180/008EFgI3ly8hsfei0mdtaj30sg0sgjvt.jpg?KID=imgbed,tva&Expires=1724309586&ssig=A769CORpyQ"
5066593749177111,2024-08-12,1,北京,仙仙的！,是栀也,f,其他,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/87d22af5ly8hsr9uemt4lj20u00u041k.jpg?KID=imgbed,tva&Expires=1724309586&ssig=Cqo7vDaUyM"
5066593749177111,2024-08-12,2,安徽,甜甜的,夏以喵OwO,f,安徽,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/7be3df22ly8hiiwwtwcntj20u00u0tcb.jpg?KID=imgbed,tva&Expires=1724309586&ssig=3pS9wEh%2BDX"
5066593749177111,2024-08-12,0,湖北,妈呀我的宝宝,度假岛岛主龙傲天,f,其他,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/008rOC8Rly8hr4b5tl6b6j30e80e80t8.jpg?KID=imgbed,tva&Expires=1724309586&ssig=YCuZAbO258"
5066593749177111,2024-08-12,1,吉林,好漂亮[哇],1997年在上海滩三打一,m,其他,"https://tvax4.sinaimg.cn/crop.0.0.967.967.180/008bXVRUly8hsfkfrnquqj30qv0qvgor.jpg?KID=imgbed,tva&Expires=1724309586&ssig=eLJJ8QV%2B5N"
5066593749177111,2024-08-12,0,内蒙古,oh my sun[可怜][可怜][可怜],虾丸Ebidango,m,北京,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008yv6Yaly8hhewso1fhxj30u00u077f.jpg?KID=imgbed,tva&Expires=1724309586&ssig=BR%2FGBWJi%2Fl"
5066593749177111,2024-08-12,1,广东,风格百变，超适合你哒[挤眼],hjz黄君泽,m,其他,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/00886bpxly8hpjhcjk2zdj30u00u0wgb.jpg?KID=imgbed,tva&Expires=1724309586&ssig=ZQpHonMMR3"
5066593749177111,2024-08-12,0,北京,[舔屏][舔屏],真九千七,m,山东,"https://tvax2.sinaimg.cn/crop.0.0.1002.1002.180/005KqnLLly8gki5xe0j5zj30ru0rujt0.jpg?KID=imgbed,tva&Expires=1724309586&ssig=MXrC3qoY%2Bj"
5066593749177111,2024-08-12,0,浙江,甜妹[喵喵],__水泥丶,m,安徽,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/cddec9e0ly8hqibgrnkqpj20u00u0q5b.jpg?KID=imgbed,tva&Expires=1724309586&ssig=txRo2%2ByXSc"
5066593749177111,2024-08-12,0,浙江,这简直我女神[苦涩],哇咔咔乌拉唔啦,f,浙江,"https://tvax2.sinaimg.cn/crop.0.4.1072.1072.180/006UsYtkly8hsevlpyq4dj30ts0u0q40.jpg?KID=imgbed,tva&Expires=1724309586&ssig=Kdp%2B%2BRPfoe"
5066593749177111,2024-08-22,0,内蒙古,我喜欢你,黄瓜视频网_快狐视频网,m,内蒙古,"https://tvax3.sinaimg.cn/crop.0.0.969.969.180/007YYNYKly8hsvwt91y7cj30qy0qxwgp.jpg?KID=imgbed,tva&Expires=1724309586&ssig=CR4hRq2K95"
5067569607738855,2024-08-15,9,山东,你们一样帅气👦🏻👨🏻@Iike_周杰伦 ,歆月诗风吟_Angel,f,上海,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008uqdvhly8hsmfs8wttwj30u00u0wje.jpg?KID=imgbed,tva&Expires=1724309586&ssig=ILOcrrFvD%2F"
5067569607738855,2024-08-15,3,广东,我的杰伦最帅,9925023LJJ,f,广东,"https://tvax1.sinaimg.cn/crop.0.0.1048.1048.180/005y5yTJly8hp1bi5bffhj30t40t4dgp.jpg?KID=imgbed,tva&Expires=1724309586&ssig=AC%2FVGJ5U8e"
5067569607738855,2024-08-18,7,江西,这娃会投胎,筱菲91,f,上海,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006dF1HEly8g9dem4nzwfj30u00u0q5b.jpg?KID=imgbed,tva&Expires=1724309586&ssig=WSRE2ZsiEW"
5067569607738855,2024-08-17,2,广东,为什么评论和点赞这么少,丸子爱吃530,f,广东,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006FANc9ly8h4hyr2oo0ej30u00u0gnc.jpg?KID=imgbed,tva&Expires=1724309586&ssig=4evm%2FM5X5q"
5067569607738855,2024-08-16,0,山西,那个是真的？,幺九七0,m,其他,"https://tvax4.sinaimg.cn/crop.0.0.1071.1071.180/008Eb4eply8hq2sfg72ohj30tr0tsac1.jpg?KID=imgbed,tva&Expires=1724309586&ssig=Iv47xg2J9A"
5067569607738855,2024-08-15,0,湖北,都帅,陪洁过九年,f,湖北,"https://tvax2.sinaimg.cn/crop.0.0.670.670.180/008CJZPcly8hmhmt1vo0mj30im0immxx.jpg?KID=imgbed,tva&Expires=1724309586&ssig=H7e2wVyDIA"
5067569607738855,2024-08-15,1,山东,一个比一个帅喔~,有瓜必叫我,f,北京,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/008o0VV5ly8gtv0kn3k62j30ro0ro409.jpg?KID=imgbed,tva&Expires=1724309586&ssig=UAPfHzGIPD"
5067569607738855,2024-08-15,0,浙江,两个人都好看,宋丽沬,f,浙江,"https://tvax3.sinaimg.cn/crop.0.0.960.960.180/008yB4Zhly8hscbqswjbej30qo0qotaq.jpg?KID=imgbed,tva&Expires=1724309586&ssig=lvRFrEgFLL"
5067569607738855,2024-08-15,0,河南,哎哟不错哦！,猛虎天地源,m,其他,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/007vKDPQly8gthtx4debgj30ro0ron1g.jpg?KID=imgbed,tva&Expires=1724309586&ssig=j%2FfGPVh%2BSO"
5067569607738855,2024-08-15,0,安徽,抢到前排啦,yiccen_A-零碎星雪祎_star,f,安徽,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008EPCxvly8hrhezyuq8uj30u00u0gnp.jpg?KID=imgbed,tva&Expires=1724309586&ssig=FJ8gD4iC3J"
5067569607738855,2024-08-17,1,重庆,毕竟妈妈漂亮呀,正正甜心,f,重庆,"https://tvax2.sinaimg.cn/crop.0.0.1002.1002.180/007d622Ily8gfsljyzqdbj30ru0rutb4.jpg?KID=imgbed,tva&Expires=1724309586&ssig=uYA9vTgb3x"
5067569607738855,2024-08-19,0,河北,都帅,66ss_,m,其他,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008tlSXGly8hkj7i5k0n1j30u00u0wg5.jpg?KID=imgbed,tva&Expires=1724309586&ssig=ap5zjCj9nq"
5067569607738855,2024-08-17,0,河南,爸爸老了[笑cry][笑cry],不想上学的小女生一枚,f,河南,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008Ef1LRly8hq1s81jyosj30u00u0dho.jpg?KID=imgbed,tva&Expires=1724309586&ssig=%2FJyoisjf7z"
5067569607738855,2024-08-17,0,新疆,帅[太开心],飞f-6,f,新疆,"https://tvax4.sinaimg.cn/crop.0.0.701.701.180/008v6gYXly8h60hrts201j30ji0jhaac.jpg?KID=imgbed,tva&Expires=1724309586&ssig=MFt86S7BOQ"
5067569607738855,2024-08-16,1,河南,一样帅[哇][哇],1003区域性_,f,河南,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008rKeKKly8hreoz00qhbj30u00u0ad7.jpg?KID=imgbed,tva&Expires=1724309586&ssig=gPZhItaky8"
5067569607738855,2024-08-16,0,吉林,哎呦！不错,奋斗吧青春66a,m,其他,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006MVxugly8hstz1j645vj30u00u0gqg.jpg?KID=imgbed,tva&Expires=1724309586&ssig=S1n%2FQK%2B3qr"
5067569607738855,2024-08-16,0,陕西,转发微博,白分九女孩,f,其他,"https://tvax3.sinaimg.cn/crop.0.0.994.994.180/008tgdOxly8hjj16veex6j30rm0rmjsy.jpg?KID=imgbed,tva&Expires=1724309586&ssig=pneTh%2BlBLi"
5067569607738855,2024-08-15,1,江苏,完了吧，被比下去了吧[doge],抹不掉的回忆忘不掉的过去,m,其他,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/007qOJX3ly8gqha4jddelj30ro0rodht.jpg?KID=imgbed,tva&Expires=1724309586&ssig=o30Dm02yvr"
5067569607738855,2024-08-15,0,广东,都很帅呢,禜why324,f,北京,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008zOj6qly8hsf1iekagnj30u00u0402.jpg?KID=imgbed,tva&Expires=1724309586&ssig=Gnh1id1et3"
5068738399310577,2024-08-18,433,广东,年轻的老小子[doge],林艺唉,f,其他,"https://tvax1.sinaimg.cn/crop.0.0.1028.1028.180/008yulqvly8hpd8arrynoj30sk0skgom.jpg?KID=imgbed,tva&Expires=1724309587&ssig=tIcfh8W918"
5068738399310577,2024-08-18,154,黑龙江,又潇洒啦[doge]老雷,桥豆麻袋__-,f,其他,"https://tvax2.sinaimg.cn/crop.0.0.828.828.180/e0610317ly8hp1vsr70b9j20n00n0my5.jpg?KID=imgbed,tva&Expires=1724309587&ssig=r4ZEXZpczy"
5068738399310577,2024-08-18,107,安徽,这是谁家的小孩are right？[可怜][可怜][可怜] http://t.cn/A6RzwmhS,-陆有光-,f,江苏,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/007OlYRoly8hrw5lsxv63j30u00u0q4x.jpg?KID=imgbed,tva&Expires=1724309587&ssig=SaGgyYEeTf"
5068738399310577,2024-08-18,55,浙江,这个很爽，不知道下一秒是啥地形,梦想家陈轶亮,m,北京,"https://tvax2.sinaimg.cn/crop.0.0.535.535.180/abb2c8e2ly8hm9a7kw4f7j20ev0evq3h.jpg?KID=imgbed,tva&Expires=1724309587&ssig=x%2BOPuPBCBp"
5068738399310577,2024-08-18,64,广东,雷总，注意防晒啊，可别水灵灵的把你晒黑了,林艺唉,f,其他,"https://tvax1.sinaimg.cn/crop.0.0.1028.1028.180/008yulqvly8hpd8arrynoj30sk0skgom.jpg?KID=imgbed,tva&Expires=1724309587&ssig=tIcfh8W918"
5068738399310577,2024-08-18,12,贵州,萌物一枚[亲亲][亲亲][亲亲]老婆贴贴,三观炸裂版意淫号,m,贵州,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008sQgmbly8hrg1nv92sdj30u00u0js3.jpg?KID=imgbed,tva&Expires=1724309587&ssig=C8gmp55avc"
5068738399310577,2024-08-18,19,吉林,哈哈哈雷总怎么站那拍照！,元气糖果侠,f,其他,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008qUrqkly8hqy4kbs3pnj30u00u1whp.jpg?KID=imgbed,tva&Expires=1724309587&ssig=nrvN8MwLD0"
5068738399310577,2024-08-19,4,湖南,雷总，小米冰箱买了半年冰箱不制冷，售后检测不出问题换货，结果换来个减配版，冷藏室缺个灯，冷冻室索性没有灯了，小米的产品为什么总是喜欢在后续批次出现减配现象，售后回复无法解决，家里买的所有电器都是小米的，这实在让米粉很是伤心！如何再相信小米！ http://t.cn/A6Rw4H9z,就是阿锋疯疯疯疯,m,湖南,"https://tvax1.sinaimg.cn/crop.2.0.1237.1237.180/79d43699ly8fhsrqpdyc0j20yi0ydacn.jpg?KID=imgbed,tva&Expires=1724309587&ssig=uwXK10Cs2E"
5068738399310577,2024-08-18,9,广东,这地方我去过！车我坐过！ http://t.cn/A6RzLHiL,龙叔vlog,m,广东,"https://tvax2.sinaimg.cn/crop.0.0.877.877.180/4e4f9ee7ly8hgzs39nvo8j20od0od75c.jpg?KID=imgbed,tva&Expires=1724309587&ssig=iI8YF3hv48"
5068738399310577,2024-08-18,2,福建,[泪]雷总，我小米商城买的红米显示器gpro27，黑屏了，怎么办,秋淮瑾,f,北京,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/007YXjSjly8h7de8w1llrj30u00u03z6.jpg?KID=imgbed,tva&Expires=1724309587&ssig=9xV831PTmo"
5068738399310577,2024-08-18,3,广西,雷总，我换了三次了寄过来就是充不进电的一直换货换货换了也用不了 http://t.cn/A6RzwgbT,爱你眉上千秋,m,海外,"https://tvax3.sinaimg.cn/crop.0.0.800.800.180/ec5ee65fly8hmae2sgzc9j20m80m8q4i.jpg?KID=imgbed,tva&Expires=1724309587&ssig=xwHmHoSPdO"
5068738399310577,2024-08-18,13,辽宁,雷总又拍照了📷,想做雷总的颜粉,f,辽宁,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008D1ERAly8hqonysr5lbj30u00u0tb8.jpg?KID=imgbed,tva&Expires=1724309587&ssig=ReVCxpUpcL"
5068738399310577,2024-08-18,13,陕西,泰酷辣雷总,晓萌是雷粉,f,陕西,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/007frBlIly8hsbqlq5t32j30u00u0q6u.jpg?KID=imgbed,tva&Expires=1724309587&ssig=fQjgVYpJkd"
5068738399310577,2024-08-18,9,广东,雷总开这个车是什么感觉,My咪西mi,m,其他,"https://tvax4.sinaimg.cn/crop.0.0.720.720.180/008xzhowly8hn5q2x5ohaj30k00k03zc.jpg?KID=imgbed,tva&Expires=1724309587&ssig=ahibut7I0%2B"
5068738399310577,2024-08-18,4,山东,小米civi4pro刚买三个月就出现打电话对面听不到我声音，送售后检测说硬件检测没问题不能维修，有没有人管？,Mosssen,m,山西,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/6e644421ly8hhpd7zqox7j20e80e8wh2.jpg?KID=imgbed,tva&Expires=1724309587&ssig=%2BDQhv8pzlE"
5068738399310577,2024-08-18,11,湖南,帅总悠着点啊[给你小心心]看着都好酷😎玩得开心[比耶],青云过来咯,f,其他,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/9a8e3c4bly8hs57zt9eeqj20u00u079z.jpg?KID=imgbed,tva&Expires=1724309587&ssig=BPOKY3ciFJ"
5068738399310577,2024-08-19,20,江苏,雷总，这是今早看到的，特地来分享给您[允悲] http://t.cn/A6RZVRXy,仙女不吃芹菜9,f,上海,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/e5ea4ffcly8hgm4j1amvcj20u00u0jtn.jpg?KID=imgbed,tva&Expires=1724309587&ssig=rkl2JEnzrk"
5068738399310577,2024-08-18,8,黑龙江,雷厂长真的有五颜六色的防晒衣[馋嘴],泡芙老丝,f,黑龙江,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007NSQCxly8hrhxgb11rcj30u00u00x7.jpg?KID=imgbed,tva&Expires=1724309587&ssig=phBzhCwVT1"
5068738399310577,2024-08-18,5,安徽,胸口戴着麦呢，哈哈期待雷总的视频[跪了],爱睡大觉吧,f,浙江,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/006z1HKNly8hsq4uv5ge8j30e80e874x.jpg?KID=imgbed,tva&Expires=1724309587&ssig=2SgLMClGMS"
5068738399310577,2024-08-18,4,四川,好帅[赢牛奶],梅宫一,m,北京,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006OQrTkly8hs6fchpp8rj30u00u00ut.jpg?KID=imgbed,tva&Expires=1724309587&ssig=RXa2Z3p3L1"
5069734481760851,2024-08-21,108,浙江,有时候“放下助人情节，尊重他人命运”并不是一句冷血的话,我是李淑女啊,f,河北,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/a0e08dffly8fu4sfuzzuuj20e80e83yy.jpg?KID=imgbed,tva&Expires=1724309587&ssig=N3Pz7ly5pl"
5069734481760851,2024-08-22,40,中国,车主是真倒霉,叽崽子儿,m,北京,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/b82172c9ly8fpa706fh3ij20e80e83yy.jpg?KID=imgbed,tva&Expires=1724309587&ssig=pKsq59y%2BFR"
5069734481760851,2024-08-21,63,河南,这男也不看看这是什么地方。车主也够倒霉的。,陇南宕昌赵梅如,f,甘肃,"https://tvax2.sinaimg.cn/crop.0.0.751.751.180/005P76DTly8gb4m4s3z8aj30kv0kv76v.jpg?KID=imgbed,tva&Expires=1724309587&ssig=gsVA%2BUc%2B2E"
5069734481760851,2024-08-22,1,河南,@小佳是小涵,w琼海,f,河南,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008kOgzRly8hsgiyyvl8ej30u00u00vs.jpg?KID=imgbed,tva&Expires=1724309587&ssig=Iqdh0CC7fm"
5069734481760851,2024-08-22,3,安徽,两个人还没断奶呢，做的事真幼稚！,日落的余晖25,f,安徽,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/671ecadcly8hrkzzk0jjqj20u00u075p.jpg?KID=imgbed,tva&Expires=1724309587&ssig=Cav1MlDYfG"
5069734481760851,2024-08-22,0,上海,天哪女生被撞飞之后飞出去的白色东西是什么。。。肉块吗。。。[泪],汉堡粼上番茄酱-,f,上海,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/007pxInJly8hsoz3mdqwmj30u00u074r.jpg?KID=imgbed,tva&Expires=1724309587&ssig=AMnXs92bE9"
5069734481760851,2024-08-21,11,河南,车主真倒霉,Renaissanceee,m,河南,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/bd5232ccly8hgyzvimfxpj20u00u1teg.jpg?KID=imgbed,tva&Expires=1724309587&ssig=4NxuMOmluU"
5069734481760851,2024-08-22,0,四川,只要哥哥不喊停，阳台沙发哪都行[融化][桃里桃气][赢牛奶] http://t.cn/A6RUSSdI,wanqing爱你,f,其他,"https://tva2.sinaimg.cn/crop.0.0.720.720.180/eac122c1jw8einlun21xtj20k00k00ty.jpg?KID=imgbed,tva&Expires=1724309587&ssig=JnLgRFVu4x"
5069734481760851,2024-08-22,0,四川,老弓不在家，爸爸哎我吗 http://t.cn/A6RUShao,H起明,m,福建,"https://tva4.sinaimg.cn/crop.0.0.720.720.180/88274740jw8ert7ml6gl9j20k00k00vh.jpg?KID=imgbed,tva&Expires=1724309587&ssig=RK8gQNiUS1"
5069734481760851,2024-08-22,1,安徽,为啥不没撞到男的,少爷剑断了1,m,其他,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/007RPtiUly8hfcrg6krl1j30e80e80sx.jpg?KID=imgbed,tva&Expires=1724309587&ssig=Lz%2Fw5qVrRV"
5069734481760851,2024-08-22,0,重庆,作死还连累别人,baozoulaoma,f,北京,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/006MV8EGly8fms2o0zcuyj30ro0rpjwk.jpg?KID=imgbed,tva&Expires=1724309587&ssig=AFki82aOYQ"
5069734481760851,2024-08-22,0,北京,@-赏你一口毒奶-,惜不能至岁除宫,m,北京,"https://tvax4.sinaimg.cn/crop.0.0.750.750.180/8dc1938dly8hgbjw8w8ivj20ku0kuacj.jpg?KID=imgbed,tva&Expires=1724309587&ssig=ojzbp0PK2e"
